DateTime,Energy_kWh,Minutes,Max_power,Sub_metering_1,Sub_metering_2,Sub_metering_3,Year,Hour,DayType,Season
2008-08-19 00:00:00,0.2362,60,0.898,0.0,28.0,93.0,2008,0,Weekday,Summer
2008-08-19 01:00:00,0.1714,60,0.278,0.0,27.0,40.0,2008,1,Weekday,Summer
2008-08-19 02:00:00,0.1869,60,0.874,0.0,0.0,89.0,2008,2,Weekday,Summer
2008-08-19 03:00:00,0.164,60,0.346,0.0,28.0,40.0,2008,3,Weekday,Summer
2008-08-19 04:00:00,0.2127,60,0.772,0.0,27.0,86.0,2008,4,Weekday,Summer
2008-08-19 05:00:00,0.2051,60,0.764,0.0,0.0,90.0,2008,5,Weekday,Summer
2008-08-19 06:00:00,0.1607,60,0.226,0.0,28.0,39.0,2008,6,Weekday,Summer
2008-08-19 07:00:00,0.2203,60,0.838,0.0,27.0,89.0,2008,7,Weekday,Summer
2008-08-19 08:00:00,0.1815,60,0.768,0.0,0.0,90.0,2008,8,Weekday,Summer
2008-08-19 09:00:00,0.1756,60,0.27,0.0,28.0,39.0,2008,9,Weekday,Summer
2008-08-19 10:00:00,0.2288,60,0.77,0.0,27.0,88.0,2008,10,Weekday,Summer
2008-08-19 11:00:00,0.1736,60,0.76,0.0,0.0,90.0,2008,11,Weekday,Summer
2008-08-19 12:00:00,0.163,60,0.272,0.0,28.0,39.0,2008,12,Weekday,Summer
2008-08-19 13:00:00,0.2162,60,0.824,0.0,27.0,88.0,2008,13,Weekday,Summer
2008-08-19 14:00:00,0.1484,60,0.258,0.0,0.0,39.0,2008,14,Weekday,Summer
2008-08-19 15:00:00,0.2229,60,0.9,0.0,28.0,89.0,2008,15,Weekday,Summer
2008-08-19 16:00:00,0.2059,60,0.888,0.0,28.0,90.0,2008,16,Weekday,Summer
2008-08-19 17:00:00,0.1383,60,0.262,0.0,0.0,40.0,2008,17,Weekday,Summer
2008-08-19 18:00:00,0.2244,60,0.946,0.0,28.0,91.0,2008,18,Weekday,Summer
2008-08-19 19:00:00,0.2361,60,0.936,0.0,28.0,90.0,2008,19,Weekday,Summer
2008-08-19 20:00:00,0.1359,60,0.19,0.0,0.0,39.0,2008,20,Weekday,Summer
2008-08-19 21:00:00,0.207,60,0.884,0.0,28.0,91.0,2008,21,Weekday,Summer
2008-08-19 22:00:00,0.1697,60,0.266,0.0,27.0,39.0,2008,22,Weekday,Summer
2008-08-19 23:00:00,0.1936,60,0.872,0.0,0.0,89.0,2008,23,Weekday,Summer
2008-08-20 00:00:00,0.2265,60,0.948,0.0,28.0,89.0,2008,0,Weekday,Summer
2008-08-20 01:00:00,0.1638,60,0.268,0.0,27.0,39.0,2008,1,Weekday,Summer
2008-08-20 02:00:00,0.1783,60,0.876,0.0,0.0,89.0,2008,2,Weekday,Summer
2008-08-20 03:00:00,0.2261,60,0.944,0.0,28.0,87.0,2008,3,Weekday,Summer
2008-08-20 04:00:00,0.1716,60,0.28,0.0,27.0,39.0,2008,4,Weekday,Summer
2008-08-20 05:00:00,0.1884,60,0.876,0.0,0.0,92.0,2008,5,Weekday,Summer
2008-08-20 06:00:00,0.1603,60,0.346,0.0,28.0,39.0,2008,6,Weekday,Summer
2008-08-20 07:00:00,0.2125,60,0.86,0.0,27.0,88.0,2008,7,Weekday,Summer
2008-08-20 08:00:00,0.1656,60,0.8,0.0,0.0,51.0,2008,8,Weekday,Summer
2008-08-20 09:00:00,0.2022,60,0.862,0.0,27.0,80.0,2008,9,Weekday,Summer
2008-08-20 10:00:00,0.2084,60,0.852,0.0,25.0,85.0,2008,10,Weekday,Summer
2008-08-20 11:00:00,0.1368,60,0.28,0.0,3.0,40.0,2008,11,Weekday,Summer
2008-08-20 12:00:00,0.2174,60,0.922,0.0,27.0,87.0,2008,12,Weekday,Summer
2008-08-20 13:00:00,0.1752,60,0.342,0.0,22.0,39.0,2008,13,Weekday,Summer
2008-08-20 14:00:00,0.1739,60,0.752,0.0,5.0,84.0,2008,14,Weekday,Summer
2008-08-20 15:00:00,0.2119,60,0.766,0.0,28.0,88.0,2008,15,Weekday,Summer
2008-08-20 16:00:00,0.161,60,0.346,0.0,20.0,40.0,2008,16,Weekday,Summer
2008-08-20 17:00:00,0.1921,60,0.756,0.0,7.0,82.0,2008,17,Weekday,Summer
2008-08-20 18:00:00,0.1786,60,0.37,0.0,26.0,39.0,2008,18,Weekday,Summer
2008-08-20 19:00:00,0.2015,60,0.766,0.0,22.0,92.0,2008,19,Weekday,Summer
2008-08-20 20:00:00,0.1384,60,0.236,0.0,6.0,39.0,2008,20,Weekday,Summer
2008-08-20 21:00:00,0.2263,60,0.87,0.0,27.0,91.0,2008,21,Weekday,Summer
2008-08-20 22:00:00,0.2132,60,0.954,0.0,20.0,87.0,2008,22,Weekday,Summer
2008-08-20 23:00:00,0.1448,60,0.25,0.0,7.0,40.0,2008,23,Weekday,Summer
2008-08-21 00:00:00,0.2034,60,0.926,0.0,27.0,87.0,2008,0,Weekday,Summer
2008-08-21 01:00:00,0.1533,60,0.272,0.0,19.0,39.0,2008,1,Weekday,Summer
2008-08-21 02:00:00,0.2153,60,0.796,0.0,8.0,94.0,2008,2,Weekday,Summer
2008-08-21 03:00:00,0.1589,60,0.268,0.0,27.0,39.0,2008,3,Weekday,Summer
2008-08-21 04:00:00,0.2015,60,0.756,0.0,17.0,89.0,2008,4,Weekday,Summer
2008-08-21 05:00:00,0.1409,60,0.26,0.0,10.0,39.0,2008,5,Weekday,Summer
2008-08-21 06:00:00,0.215,60,0.856,0.0,26.0,87.0,2008,6,Weekday,Summer
2008-08-21 07:00:00,0.1831,60,0.778,0.0,14.0,53.0,2008,7,Weekday,Summer
2008-08-21 08:00:00,0.1686,60,0.834,0.0,13.0,72.0,2008,8,Weekday,Summer
2008-08-21 09:00:00,0.2101,60,0.752,0.0,27.0,89.0,2008,9,Weekday,Summer
2008-08-21 10:00:00,0.1502,60,0.348,0.0,11.0,39.0,2008,10,Weekday,Summer
2008-08-21 11:00:00,0.2037,60,0.852,0.0,15.0,87.0,2008,11,Weekday,Summer
2008-08-21 12:00:00,0.1683,60,0.28,0.0,27.0,40.0,2008,12,Weekday,Summer
2008-08-21 13:00:00,0.1849,60,0.852,0.0,9.0,90.0,2008,13,Weekday,Summer
2008-08-21 14:00:00,0.1505,60,0.262,0.0,19.0,39.0,2008,14,Weekday,Summer
2008-08-21 15:00:00,0.2279,60,0.856,0.0,27.0,87.0,2008,15,Weekday,Summer
2008-08-21 16:00:00,0.1474,60,0.268,0.0,5.0,40.0,2008,16,Weekday,Summer
2008-08-21 17:00:00,0.2035,60,0.76,0.0,22.0,87.0,2008,17,Weekday,Summer
2008-08-21 18:00:00,0.1548,60,0.338,0.0,27.0,39.0,2008,18,Weekday,Summer
2008-08-21 19:00:00,0.1891,60,0.826,0.0,4.0,84.0,2008,19,Weekday,Summer
2008-08-21 20:00:00,0.2236,60,0.768,0.0,23.0,89.0,2008,20,Weekday,Summer
2008-08-21 21:00:00,0.162,60,0.346,0.0,27.0,39.0,2008,21,Weekday,Summer
2008-08-21 22:00:00,0.1876,60,0.866,0.0,2.0,89.0,2008,22,Weekday,Summer
2008-08-21 23:00:00,0.1515,60,0.27,0.0,26.0,40.0,2008,23,Weekday,Summer
2008-08-22 00:00:00,0.2289,60,0.918,0.0,27.0,90.0,2008,0,Weekday,Summer
2008-08-22 01:00:00,0.1966,60,0.942,0.0,0.0,85.0,2008,1,Weekday,Summer
2008-08-22 02:00:00,0.1576,60,0.306,0.0,28.0,40.0,2008,2,Weekday,Summer
2008-08-22 03:00:00,0.2149,60,0.864,0.0,27.0,90.0,2008,3,Weekday,Summer
2008-08-22 04:00:00,0.1275,60,0.252,0.0,0.0,40.0,2008,4,Weekday,Summer
2008-08-22 05:00:00,0.2277,60,0.95,0.0,28.0,86.0,2008,5,Weekday,Summer
2008-08-22 06:00:00,0.2179,60,0.942,0.0,27.0,85.0,2008,6,Weekday,Summer
2008-08-22 07:00:00,0.1316,60,0.256,0.0,0.0,39.0,2008,7,Weekday,Summer
2008-08-22 08:00:00,0.2117,60,0.854,0.0,28.0,89.0,2008,8,Weekday,Summer
2008-08-22 09:00:00,0.1636,60,0.268,0.0,27.0,40.0,2008,9,Weekday,Summer
2008-08-22 10:00:00,0.2037,60,0.846,0.0,0.0,91.0,2008,10,Weekday,Summer
2008-08-22 11:00:00,0.1618,60,0.238,0.0,27.0,39.0,2008,11,Weekday,Summer
2008-08-22 12:00:00,0.2019,60,0.808,0.0,27.0,86.0,2008,12,Weekday,Summer
2008-08-22 13:00:00,0.1815,60,0.758,0.0,0.0,87.0,2008,13,Weekday,Summer
2008-08-22 14:00:00,0.1692,60,0.264,0.0,27.0,39.0,2008,14,Weekday,Summer
2008-08-22 15:00:00,0.2186,60,0.758,0.0,26.0,83.0,2008,15,Weekday,Summer
2008-08-22 16:00:00,0.1268,60,0.192,0.0,1.0,39.0,2008,16,Weekday,Summer
2008-08-22 17:00:00,0.2072,60,0.85,0.0,27.0,85.0,2008,17,Weekday,Summer
2008-08-22 18:00:00,0.2125,60,1.02,0.0,22.0,88.0,2008,18,Weekday,Summer
2008-08-22 19:00:00,0.1643,60,0.558,0.0,8.0,40.0,2008,19,Weekday,Summer
2008-08-22 20:00:00,0.2219,60,0.934,0.0,27.0,91.0,2008,20,Weekday,Summer
2008-08-22 21:00:00,0.1436,60,0.262,0.0,20.0,39.0,2008,21,Weekday,Summer
2008-08-22 22:00:00,0.185,60,0.836,0.0,7.0,83.0,2008,22,Weekday,Summer
2008-08-22 23:00:00,0.176,60,0.344,0.0,27.0,40.0,2008,23,Weekday,Summer
2008-08-23 00:00:00,0.2098,60,0.842,0.0,18.0,87.0,2008,0,Weekend,Summer
2008-08-23 01:00:00,0.1441,60,0.266,0.0,9.0,40.0,2008,1,Weekend,Summer
2008-08-23 02:00:00,0.1956,60,1.02,0.0,27.0,83.0,2008,2,Weekend,Summer
2008-08-23 03:00:00,0.1517,60,0.276,0.0,13.0,40.0,2008,3,Weekend,Summer
2008-08-23 04:00:00,0.2038,60,0.834,0.0,14.0,84.0,2008,4,Weekend,Summer
2008-08-23 05:00:00,0.1671,60,0.344,0.0,26.0,40.0,2008,5,Weekend,Summer
2008-08-23 06:00:00,0.1866,60,0.822,0.0,8.0,84.0,2008,6,Weekend,Summer
2008-08-23 07:00:00,0.1404,60,0.25,0.0,18.0,39.0,2008,7,Weekend,Summer
2008-08-23 08:00:00,0.2124,60,0.846,0.0,27.0,82.0,2008,8,Weekend,Summer
2008-08-23 09:00:00,0.1486,60,0.27,0.0,7.0,40.0,2008,9,Weekend,Summer
2008-08-23 10:00:00,0.198,60,0.746,0.0,19.0,84.0,2008,10,Weekend,Summer
2008-08-23 11:00:00,0.1564,60,0.276,0.0,26.0,40.0,2008,11,Weekend,Summer
2008-08-23 12:00:00,0.1719,60,0.826,0.0,2.0,83.0,2008,12,Weekend,Summer
2008-08-23 13:00:00,0.1731,60,0.336,0.0,24.0,40.0,2008,13,Weekend,Summer
2008-08-23 14:00:00,0.2095,60,0.94,0.0,27.0,84.0,2008,14,Weekend,Summer
2008-08-23 15:00:00,0.133,60,0.25,0.0,0.0,40.0,2008,15,Weekend,Summer
2008-08-23 16:00:00,0.1942,60,0.754,0.0,27.0,83.0,2008,16,Weekend,Summer
2008-08-23 17:00:00,0.1668,60,0.26,0.0,27.0,40.0,2008,17,Weekend,Summer
2008-08-23 18:00:00,0.1889,60,0.756,0.0,0.0,80.0,2008,18,Weekend,Summer
2008-08-23 19:00:00,0.1693,60,0.37,0.0,26.0,40.0,2008,19,Weekend,Summer
2008-08-23 20:00:00,0.2117,60,0.866,0.0,27.0,89.0,2008,20,Weekend,Summer
2008-08-23 21:00:00,0.124,60,0.258,0.0,0.0,40.0,2008,21,Weekend,Summer
2008-08-23 22:00:00,0.2152,60,0.846,0.0,27.0,83.0,2008,22,Weekend,Summer
2008-08-23 23:00:00,0.1718,60,0.334,0.0,20.0,40.0,2008,23,Weekend,Summer
2008-08-24 00:00:00,0.177,60,0.752,0.0,6.0,82.0,2008,0,Weekend,Summer
2008-08-24 01:00:00,0.1609,60,0.28,0.0,26.0,40.0,2008,1,Weekend,Summer
2008-08-24 02:00:00,0.1836,60,0.754,0.0,15.0,84.0,2008,2,Weekend,Summer
2008-08-24 03:00:00,0.2084,60,0.856,0.0,11.0,87.0,2008,3,Weekend,Summer
2008-08-24 04:00:00,0.1704,60,0.272,0.0,27.0,40.0,2008,4,Weekend,Summer
2008-08-24 05:00:00,0.1827,60,0.838,0.0,7.0,85.0,2008,5,Weekend,Summer
2008-08-24 06:00:00,0.1538,60,0.266,0.0,20.0,40.0,2008,6,Weekend,Summer
2008-08-24 07:00:00,0.2126,60,0.868,0.0,26.0,88.0,2008,7,Weekend,Summer
2008-08-24 08:00:00,0.1578,60,0.268,0.0,5.0,40.0,2008,8,Weekend,Summer
2008-08-24 09:00:00,0.1504,60,0.264,0.0,21.0,39.0,2008,9,Weekend,Summer
2008-08-24 10:00:00,0.2072,60,0.82,0.0,27.0,88.0,2008,10,Weekend,Summer
2008-08-24 11:00:00,0.1266,60,0.258,0.0,2.0,40.0,2008,11,Weekend,Summer
2008-08-24 12:00:00,0.214,60,0.912,0.0,25.0,90.0,2008,12,Weekend,Summer
2008-08-24 13:00:00,0.1798,60,0.272,0.0,26.0,40.0,2008,13,Weekend,Summer
2008-08-24 14:00:00,0.1718,60,0.898,0.0,0.0,88.0,2008,14,Weekend,Summer
2008-08-24 15:00:00,0.1591,60,0.246,0.0,26.0,39.0,2008,15,Weekend,Summer
2008-08-24 16:00:00,0.1978,60,0.834,0.0,27.0,88.0,2008,16,Weekend,Summer
2008-08-24 17:00:00,0.1487,60,0.26,0.0,0.0,39.0,2008,17,Weekend,Summer
2008-08-24 18:00:00,0.2066,60,0.846,0.0,26.0,84.0,2008,18,Weekend,Summer
2008-08-24 19:00:00,0.177,60,0.382,0.0,28.0,39.0,2008,19,Weekend,Summer
2008-08-24 20:00:00,0.179,60,0.826,0.0,0.0,91.0,2008,20,Weekend,Summer
2008-08-24 21:00:00,0.159,60,0.274,0.0,26.0,40.0,2008,21,Weekend,Summer
2008-08-24 22:00:00,0.1767,60,0.35,0.0,24.0,40.0,2008,22,Weekend,Summer
2008-08-24 23:00:00,0.1845,60,0.76,0.0,3.0,92.0,2008,23,Weekend,Summer
2008-08-25 00:00:00,0.1632,60,0.284,0.0,26.0,41.0,2008,0,Weekday,Summer
2008-08-25 01:00:00,0.1879,60,0.924,0.0,17.0,86.0,2008,1,Weekday,Summer
2008-08-25 02:00:00,0.158,60,0.344,0.0,10.0,40.0,2008,2,Weekday,Summer
2008-08-25 03:00:00,0.212,60,0.838,0.0,27.0,83.0,2008,3,Weekday,Summer
2008-08-25 04:00:00,0.1389,60,0.258,0.0,6.0,40.0,2008,4,Weekday,Summer
2008-08-25 05:00:00,0.2002,60,0.754,0.0,20.0,89.0,2008,5,Weekday,Summer
2008-08-25 06:00:00,0.1522,60,0.244,0.0,26.0,40.0,2008,6,Weekday,Summer
2008-08-25 07:00:00,0.1654,60,0.372,0.0,2.0,40.0,2008,7,Weekday,Summer
2008-08-25 08:00:00,0.2066,60,0.924,0.0,25.0,90.0,2008,8,Weekday,Summer
2008-08-25 09:00:00,0.1595,60,0.302,0.0,26.0,40.0,2008,9,Weekday,Summer
2008-08-25 10:00:00,0.1694,60,0.85,0.0,0.0,86.0,2008,10,Weekday,Summer
2008-08-25 11:00:00,0.1682,60,0.352,0.0,26.0,41.0,2008,11,Weekday,Summer
2008-08-25 12:00:00,0.2144,60,0.93,0.0,26.0,88.0,2008,12,Weekday,Summer
2008-08-25 13:00:00,0.1371,60,0.266,0.0,0.0,39.0,2008,13,Weekday,Summer
2008-08-25 14:00:00,0.1546,60,0.268,0.0,26.0,39.0,2008,14,Weekday,Summer
2008-08-25 15:00:00,0.1991,60,0.86,0.0,22.0,90.0,2008,15,Weekday,Summer
2008-08-25 16:00:00,0.1493,60,0.268,0.0,4.0,40.0,2008,16,Weekday,Summer
2008-08-25 17:00:00,0.2148,60,0.896,0.0,27.0,89.0,2008,17,Weekday,Summer
2008-08-25 18:00:00,0.1508,60,0.34,0.0,16.0,39.0,2008,18,Weekday,Summer
2008-08-25 19:00:00,0.1895,60,0.75,0.0,10.0,89.0,2008,19,Weekday,Summer
2008-08-25 20:00:00,0.1577,60,0.272,0.0,26.0,39.0,2008,20,Weekday,Summer
2008-08-25 21:00:00,0.1613,60,0.338,0.0,19.0,38.0,2008,21,Weekday,Summer
2008-08-25 22:00:00,0.2,60,0.958,0.0,8.0,90.0,2008,22,Weekday,Summer
2008-08-25 23:00:00,0.1616,60,0.274,0.0,27.0,40.0,2008,23,Weekday,Summer
2008-08-26 00:00:00,0.1869,60,0.754,0.0,14.0,89.0,2008,0,Weekday,Summer
2008-08-26 01:00:00,0.1473,60,0.296,0.0,12.0,40.0,2008,1,Weekday,Summer
2008-08-26 02:00:00,0.2155,60,0.928,0.0,27.0,87.0,2008,2,Weekday,Summer
2008-08-26 03:00:00,0.1504,60,0.268,0.0,7.0,39.0,2008,3,Weekday,Summer
2008-08-26 04:00:00,0.1954,60,0.84,0.0,19.0,86.0,2008,4,Weekday,Summer
2008-08-26 05:00:00,0.1501,60,0.344,0.0,26.0,39.0,2008,5,Weekday,Summer
2008-08-26 06:00:00,0.1978,60,0.758,0.0,2.0,93.0,2008,6,Weekday,Summer
2008-08-26 07:00:00,0.1764,60,0.452,0.0,24.0,40.0,2008,7,Weekday,Summer
2008-08-26 08:00:00,0.2149,60,0.856,0.0,26.0,88.0,2008,8,Weekday,Summer
2008-08-26 09:00:00,0.1292,60,0.266,0.0,1.0,40.0,2008,9,Weekday,Summer
2008-08-26 10:00:00,0.1533,60,0.274,0.0,26.0,40.0,2008,10,Weekday,Summer
2008-08-26 11:00:00,0.2223,60,0.854,0.0,26.0,87.0,2008,11,Weekday,Summer
2008-08-26 12:00:00,0.1381,60,0.194,0.0,0.0,39.0,2008,12,Weekday,Summer
2008-08-26 13:00:00,0.2139,60,0.904,0.0,26.0,93.0,2008,13,Weekday,Summer
2008-08-26 14:00:00,0.152,60,0.27,0.0,26.0,40.0,2008,14,Weekday,Summer
2008-08-26 15:00:00,0.1876,60,0.8,0.0,0.0,91.0,2008,15,Weekday,Summer
2008-08-26 16:00:00,0.1781,60,0.346,0.0,27.0,40.0,2008,16,Weekday,Summer
2008-08-26 17:00:00,0.2104,60,0.952,0.0,27.0,88.0,2008,17,Weekday,Summer
2008-08-26 18:00:00,0.1342,60,0.194,0.0,0.0,39.0,2008,18,Weekday,Summer
2008-08-26 19:00:00,0.1958,60,0.752,0.0,26.0,85.0,2008,19,Weekday,Summer
2008-08-26 20:00:00,0.1805,60,0.472,0.0,27.0,40.0,2008,20,Weekday,Summer
2008-08-26 21:00:00,0.1937,60,0.756,0.0,0.0,84.0,2008,21,Weekday,Summer
2008-08-26 22:00:00,0.1622,60,0.268,0.0,27.0,41.0,2008,22,Weekday,Summer
2008-08-26 23:00:00,0.2065,60,0.762,0.0,24.0,85.0,2008,23,Weekday,Summer
2008-08-27 00:00:00,0.1276,60,0.256,0.0,3.0,40.0,2008,0,Weekday,Summer
2008-08-27 01:00:00,0.2239,60,0.938,0.0,26.0,87.0,2008,1,Weekday,Summer
2008-08-27 02:00:00,0.2145,60,1.0,0.0,18.0,88.0,2008,2,Weekday,Summer
2008-08-27 03:00:00,0.1351,60,0.322,0.0,9.0,39.0,2008,3,Weekday,Summer
2008-08-27 04:00:00,0.2096,60,0.786,0.0,26.0,89.0,2008,4,Weekday,Summer
2008-08-27 05:00:00,0.1375,60,0.254,0.0,12.0,40.0,2008,5,Weekday,Summer
2008-08-27 06:00:00,0.2087,60,0.858,0.0,14.0,88.0,2008,6,Weekday,Summer
2008-08-27 07:00:00,0.1872,60,0.464,0.0,26.0,39.0,2008,7,Weekday,Summer
2008-08-27 08:00:00,0.1689,60,0.834,0.0,6.0,79.0,2008,8,Weekday,Summer
2008-08-27 09:00:00,0.1679,60,0.842,0.0,21.0,54.0,2008,9,Weekday,Summer
2008-08-27 10:00:00,0.1561,60,0.266,0.0,26.0,39.0,2008,10,Weekday,Summer
2008-08-27 11:00:00,0.1917,60,0.844,0.0,0.0,86.0,2008,11,Weekday,Summer
2008-08-27 12:00:00,0.1702,60,0.262,0.0,26.0,39.0,2008,12,Weekday,Summer
2008-08-27 13:00:00,0.1999,60,0.754,0.0,27.0,89.0,2008,13,Weekday,Summer
2008-08-27 14:00:00,0.1341,60,0.198,0.0,0.0,39.0,2008,14,Weekday,Summer
2008-08-27 15:00:00,0.2105,60,1.006,0.0,26.0,89.0,2008,15,Weekday,Summer
2008-08-27 16:00:00,0.1733,60,0.274,0.0,26.0,40.0,2008,16,Weekday,Summer
2008-08-27 17:00:00,0.1923,60,0.83,0.0,0.0,85.0,2008,17,Weekday,Summer
2008-08-27 18:00:00,0.1588,60,0.27,0.0,27.0,40.0,2008,18,Weekday,Summer
2008-08-27 19:00:00,0.2153,60,0.842,0.0,26.0,91.0,2008,19,Weekday,Summer
2008-08-27 20:00:00,0.1911,60,0.828,0.0,0.0,90.0,2008,20,Weekday,Summer
2008-08-27 21:00:00,0.1696,60,0.264,0.0,27.0,40.0,2008,21,Weekday,Summer
2008-08-27 22:00:00,0.2255,60,0.964,0.0,27.0,89.0,2008,22,Weekday,Summer
2008-08-27 23:00:00,0.1327,60,0.262,0.0,0.0,40.0,2008,23,Weekday,Summer
2008-08-28 00:00:00,0.2064,60,0.956,0.0,27.0,86.0,2008,0,Weekday,Summer
2008-08-28 01:00:00,0.223,60,0.894,0.0,26.0,94.0,2008,1,Weekday,Summer
2008-08-28 02:00:00,0.1399,60,0.192,0.0,0.0,39.0,2008,2,Weekday,Summer
2008-08-28 03:00:00,0.2191,60,0.916,0.0,27.0,85.0,2008,3,Weekday,Summer
2008-08-28 04:00:00,0.1632,60,0.274,0.0,27.0,39.0,2008,4,Weekday,Summer
2008-08-28 05:00:00,0.172,60,0.852,0.0,0.0,88.0,2008,5,Weekday,Summer
2008-08-28 06:00:00,0.1686,60,0.336,0.0,26.0,39.0,2008,6,Weekday,Summer
2008-08-28 07:00:00,0.2342,60,0.854,0.0,27.0,91.0,2008,7,Weekday,Summer
2008-08-28 08:00:00,0.147,60,0.416,0.0,0.0,44.0,2008,8,Weekday,Summer
2008-08-28 09:00:00,0.2051,60,0.75,0.0,27.0,82.0,2008,9,Weekday,Summer
2008-08-28 10:00:00,0.2001,60,0.844,0.0,22.0,91.0,2008,10,Weekday,Summer
2008-08-28 11:00:00,0.1463,60,0.262,0.0,5.0,40.0,2008,11,Weekday,Summer
2008-08-28 12:00:00,0.229,60,0.766,0.0,27.0,88.0,2008,12,Weekday,Summer
2008-08-28 13:00:00,0.1538,60,0.266,0.0,17.0,39.0,2008,13,Weekday,Summer
2008-08-28 14:00:00,0.1955,60,0.874,0.0,10.0,89.0,2008,14,Weekday,Summer
2008-08-28 15:00:00,0.1591,60,0.352,0.0,26.0,40.0,2008,15,Weekday,Summer
2008-08-28 16:00:00,0.1963,60,0.854,0.0,14.0,86.0,2008,16,Weekday,Summer
2008-08-28 17:00:00,0.1802,60,0.794,0.0,13.0,55.0,2008,17,Weekday,Summer
2008-08-28 18:00:00,0.1941,60,0.844,0.0,27.0,72.0,2008,18,Weekday,Summer
2008-08-28 19:00:00,0.2147,60,1.18,0.0,15.0,89.0,2008,19,Weekday,Summer
2008-08-28 20:00:00,0.1461,60,0.264,0.0,15.0,39.0,2008,20,Weekday,Summer
2008-08-28 21:00:00,0.211,60,0.902,0.0,27.0,92.0,2008,21,Weekday,Summer
2008-08-28 22:00:00,0.1618,60,0.274,0.0,7.0,39.0,2008,22,Weekday,Summer
2008-08-28 23:00:00,0.204,60,0.766,0.0,20.0,85.0,2008,23,Weekday,Summer
2008-08-29 00:00:00,0.1622,60,0.338,0.0,26.0,40.0,2008,0,Weekday,Summer
2008-08-29 01:00:00,0.1854,60,0.828,0.0,4.0,84.0,2008,1,Weekday,Summer
2008-08-29 02:00:00,0.2014,60,0.76,0.0,23.0,88.0,2008,2,Weekday,Summer
2008-08-29 03:00:00,0.1804,60,0.268,0.0,27.0,39.0,2008,3,Weekday,Summer
2008-08-29 04:00:00,0.1963,60,0.854,0.0,0.0,92.0,2008,4,Weekday,Summer
2008-08-29 05:00:00,0.1546,60,0.266,0.0,27.0,39.0,2008,5,Weekday,Summer
2008-08-29 06:00:00,0.218,60,0.918,0.0,27.0,93.0,2008,6,Weekday,Summer
2008-08-29 07:00:00,0.1358,60,0.536,0.0,0.0,40.0,2008,7,Weekday,Summer
2008-08-29 08:00:00,0.225,60,0.83,0.0,27.0,87.0,2008,8,Weekday,Summer
2008-08-29 09:00:00,0.1748,60,0.34,0.0,26.0,40.0,2008,9,Weekday,Summer
2008-08-29 10:00:00,0.1724,60,0.924,0.0,0.0,89.0,2008,10,Weekday,Summer
2008-08-29 11:00:00,0.16,60,0.266,0.0,27.0,38.0,2008,11,Weekday,Summer
2008-08-29 12:00:00,0.2132,60,0.758,0.0,27.0,91.0,2008,12,Weekday,Summer
2008-08-29 13:00:00,0.1427,60,0.26,0.0,0.0,39.0,2008,13,Weekday,Summer
2008-08-29 14:00:00,0.2229,60,0.776,0.0,26.0,88.0,2008,14,Weekday,Summer
2008-08-29 15:00:00,0.1527,60,0.274,0.0,26.0,39.0,2008,15,Weekday,Summer
2008-08-29 16:00:00,0.1852,60,0.856,0.0,1.0,90.0,2008,16,Weekday,Summer
2008-08-29 17:00:00,0.1661,60,0.344,0.0,27.0,40.0,2008,17,Weekday,Summer
2008-08-29 18:00:00,0.223,60,0.856,0.0,26.0,94.0,2008,18,Weekday,Summer
2008-08-29 19:00:00,0.1523,60,0.26,0.0,2.0,39.0,2008,19,Weekday,Summer
2008-08-29 20:00:00,0.2132,60,0.836,0.0,27.0,93.0,2008,20,Weekday,Summer
2008-08-29 21:00:00,0.2176,60,0.626,0.0,25.0,39.0,2008,21,Weekday,Summer
2008-08-29 22:00:00,0.1873,60,0.756,0.0,2.0,90.0,2008,22,Weekday,Summer
2008-08-29 23:00:00,0.2174,60,0.772,0.0,27.0,88.0,2008,23,Weekday,Summer
2008-08-30 00:00:00,0.1741,60,0.366,0.0,22.0,40.0,2008,0,Weekend,Summer
2008-08-30 01:00:00,0.1927,60,0.762,0.0,5.0,89.0,2008,1,Weekend,Summer
2008-08-30 02:00:00,0.155,60,0.334,0.0,27.0,39.0,2008,2,Weekend,Summer
2008-08-30 03:00:00,0.2068,60,0.906,0.0,17.0,92.0,2008,3,Weekend,Summer
2008-08-30 04:00:00,0.1469,60,0.268,0.0,10.0,39.0,2008,4,Weekend,Summer
2008-08-30 05:00:00,0.2234,60,0.924,0.0,26.0,86.0,2008,5,Weekend,Summer
2008-08-30 06:00:00,0.2069,60,0.854,0.0,12.0,90.0,2008,6,Weekend,Summer
2008-08-30 07:00:00,0.1395,60,0.276,0.0,15.0,39.0,2008,7,Weekend,Summer
2008-08-30 08:00:00,0.2155,60,0.922,0.0,27.0,93.0,2008,8,Weekend,Summer
2008-08-30 09:00:00,0.1573,60,0.552,0.0,10.0,39.0,2008,9,Weekend,Summer
2008-08-30 10:00:00,0.214,60,0.79,0.0,17.0,92.0,2008,10,Weekend,Summer
2008-08-30 11:00:00,0.1766,60,0.268,0.0,27.0,39.0,2008,11,Weekend,Summer
2008-08-30 12:00:00,0.1809,60,0.826,0.0,3.0,92.0,2008,12,Weekend,Summer
2008-08-30 13:00:00,0.1596,60,0.25,0.0,24.0,39.0,2008,13,Weekend,Summer
2008-08-30 14:00:00,0.2139,60,0.914,0.0,27.0,93.0,2008,14,Weekend,Summer
